fdc_id,amount,measure_unit,modifier,gram_weight
167965,2.0,,oz,57.0
167966,2.0,,cakes,18.0
167966,1.0,,cake,9.0
167967,1.0,,cake,9.0
167967,2.0,,cakes,18.0
167968,1.0,,oz,28.35
167968,1.0,,cup,140.0
167968,1.5,,oz,42.0
167969,1.0,,oz,28.35
167969,1.0,,cup,146.0
167969,1.5,,oz,42.0
167970,1.0,,bag (8 oz),227.0
167970,1.0,,oz,28.35
167971,1.0,,piece,6.6
167971,1.0,,serving 6 pieces,40.0
167972,1.0,,oz,28.35
167972,3.0,,pieces,16.0
167973,1.0,,oz,28.35
167973,1.0,,bar (3 oz),87.0
167974,1.0,,piece,10.1
167974,1.0,,package (2.5 oz),71.0
167975,1.0,,bar 1.25 oz,35.0
167975,1.0,,bar 1.6 oz,45.0
167975,6.0,,blocks,43.0
167976,1.0,,cup mini chips,173.0
167976,1.0,,cup chips (6 oz package),168.0
167976,1.0,,serving,14.5
167976,1.0,,oz (approx 60 pcs),28.35
167976,1.0,,cup large chips,182.0
167977,1.0,,bar (1.45 oz),41.0
167977,1.0,,oz,28.35
167978,1.0,,"patty, small",11.0
167978,1.0,,"patty, large",43.0
167979,13.0,,pieces,41.0
167980,1.0,,oz,28.35
167980,1.0,,cup chips,170.0
167981,0.5,,cup (4 fl oz),86.0
167982,1.0,,patty 1.5 oz,43.0
167983,27.0,,pieces,40.0
167984,1.0,,bar 2.4 oz,68.0
167984,1.0,,bar 1.5 oz,42.0
167985,1.0,,bar snack size,16.0
167985,1.0,,bar 2 oz,56.0
167986,1.0,,oz,28.35
167987,1.0,,piece,17.0
167988,1.0,,oz,28.35
167989,1.0,,"gumdrop, small (1/2"" dia)",3.2
167989,10.0,,gummy dinosaurs,63.0
167989,1.0,,cup gumdrops,182.0
167989,1.0,,spice drop,24.0
167989,10.0,,gumdrops,36.0
167989,1.0,,"gumdrop, medium (3/4"" dia)",4.2
167989,1.0,,"gumdrop, large (1"" dia)",11.6
167989,1.0,,spice stick,9.5
167989,1.0,,"jelly ring (1-1/4"" dia)",10.0
167989,10.0,,gummy fish,50.0
167989,10.0,,gummy worms,74.0
167989,10.0,,gummy bears,22.0
167990,1.0,,"piece, small",3.0
167990,1.0,,oz,28.35
167990,1.0,,piece,6.0
167991,10.0,,small,11.0
167991,10.0,,large (1 oz),28.0
167992,1.0,,bar (1.625 oz),46.0
167992,1.0,,bar (1.5 oz),42.0
167992,1.0,,"bar, miniature (.35 oz)",10.0
167992,1.0,,bar (3.375 oz),96.0
167992,1.0,,bar (2.8 oz),78.0
167993,1.0,,bar 1.45 oz,41.0
167993,1.0,,bar 2 oz,56.0
167993,3.0,,blocks,37.0
167994,1.0,,bar (1.76 oz),50.0
167995,10.0,,miniatures,7.0
167995,1.0,,cup of miniature,50.0
167995,1.0,,regular,7.2
167996,1.0,,oz,28.35
167997,1.0,,bar 2 oz,57.0
167997,1.0,,serving fun size bar,26.0
167998,0.5,,cup From 19211,142.0
167999,1.0,,tablet,20.0
168000,1.0,,serving 2 TBSP,37.0
168001,10.0,,pieces,40.0
168001,1.0,,cup,149.0
168002,3.0,,cookies,30.0
168003,3.0,,cookies,23.0
168004,3.0,,crackers,7.4
168005,10.0,,goldfish,5.2
168006,10.0,,goldfish,5.3
168007,3.0,,cookies,44.0
168008,1.0,,roll,78.0
168010,1.0,,roll,36.0
168011,1.0,,box,255.0
168011,1.0,,waffle,47.0
168012,3.0,,crackers,8.4
168013,1.0,,slice large,41.0
168013,1.0,,slice regular,26.0
168013,1.0,,oz,28.35
168014,1.0,,Arrowroot biscuit (include Arrowroot cookie),4.9
168014,1.0,,individual box (2 oz),57.0
168014,1.0,,cracker,2.5
168014,1.0,,oz,28.35
168015,3.0,,oz,85.0
168016,3.0,,oz,85.0
168041,1.0,,serving,197.0
168042,1.0,,serving,308.0
168043,1.0,,serving,411.0
168044,1.0,,serving,303.0
168062,1.0,,serving,301.0
168063,1.0,,cup,253.0
168063,1.0,,serving,283.0
168064,1.0,,cup,146.0
168064,1.0,,serving,461.0
168065,1.0,,cup,157.0
168065,1.0,,serving,590.0
168066,1.0,,serving,653.0
168066,1.0,,cup,115.0
168067,1.0,,piece,142.0
168068,1.0,,cup,246.0
168069,1.0,,cup,200.0
168070,1.0,,piece,98.0
168071,1.0,,piece,70.0
168072,1.0,,order,574.0
168073,1.0,,piece,36.0
168073,1.0,,serving,103.0
168074,1.0,,serving,149.0
168075,1.0,,piece,124.0
168075,1.0,,serving,178.0
168076,1.0,,piece,27.0
168076,1.0,,serving,228.0
168077,1.0,,piece,16.0
168077,1.0,,serving,100.0
168078,1.0,,cup,134.0
168078,1.0,,serving,180.0
168079,1.0,,piece,16.0
168079,1.0,,serving 4 pieces in serving,67.0
168080,1.0,,order,601.0
168081,1.0,,order,706.0
168081,3.0,,pieces,55.0
168082,1.0,,order,609.0
168082,3.0,,pieces,42.0
168083,1.0,,order,604.0
168084,1.0,,cup,195.0
168084,1.0,,order,777.0
168085,1.0,,serving,525.0
168086,1.0,,serving,537.0
168087,1.0,,order,547.0
168088,1.0,,tsp,6.7
168088,1.0,,tbsp,20.0
168089,1.0,,"cup, shredded",113.0
168089,1.0,,cubic inch,18.0
168090,1.0,,fl oz,31.5
168090,1.0,,bottle NFS,126.0
168091,1.0,,fl oz,31.5
168091,1.0,,bottle NFS,126.0
168092,1.0,,cup pieces,138.0
168092,1.0,,cubic inch,20.0
168093,1.0,,tbsp,13.4
168093,1.0,,fl oz,26.0
168094,1.0,,tbsp,14.6
168094,1.0,,cup,231.0
168095,1.0,,oz,28.35
168096,1.0,,tbsp,14.0
168096,1.0,,cup,216.0
168097,1.0,,fl oz,30.0
168097,1.0,,cup,242.0
168098,1.0,,"cup, diced",132.0
168098,1.0,,"cup, shredded",113.0
168098,1.0,,cubic inch,17.0
168098,1.0,,slice (1 oz),28.0
168099,1.0,,cup,264.0
168099,1.0,,tbsp,17.0
168100,1.0,,tbsp,15.0
168100,1.0,,cup,234.0
168101,1.0,,cubic inch,14.0
168101,1.0,,"slice, medium",28.0
168101,1.0,,"slice, thin",14.0
168101,1.0,,"slice, thick",43.0
168101,1.0,,slice,28.0
168102,2.0,,cookie 2011 label,51.0
168103,1.0,,cup,186.0
168104,1.0,,cup,174.0
168105,1.0,,cup,174.0
168107,1.0,,cubic inch,4.2
168108,1.0,,serving about 1/4 cup,42.0
168108,1.0,,cup,195.0
168108,1.0,,serving 1.31 oz bag,37.0
168108,1.0,,piece,3.4
168109,1.0,,cup,269.0
168109,1.0,,tbsp,17.0
168110,1.0,,"cubic inch, boneless",17.0
168110,3.0,,"oz, boneless",85.0
168111,3.0,,oz,85.0
168111,1.0,,lb,453.0
168112,1.0,,tbsp,14.5
168112,1.0,,cup,232.0
168113,1.0,,bar,74.0
168113,1.0,,fl oz,29.8
168114,4.0,,oz,113.0
168114,1.0,,cup,226.0
168115,1.0,,cup,224.0
168115,1.0,,tbsp,14.0
168116,10.0,,chips,18.0
168116,1.0,,"bag, single serving",28.0
168116,1.0,,cup,26.0
168117,1.0,,cup,253.0
168117,1.0,,fl oz,31.6
168118,1.0,,"slice, thick",43.0
168118,1.0,,"slice, thin",14.0
168118,1.0,,"slice, medium",28.0
168118,1.0,,cup pieces,138.0
168119,1.0,,cup,144.0
168120,1.0,,"thick slice (approx 3"" x 2"" x 3/8"")",42.0
168120,1.0,,"medium slice (approx 3"" x 2"" x 1/4"")",28.0
168120,3.0,,"oz, boneless",85.0
168121,1.0,,cubic inch,18.0
168121,1.0,,"cup, diced",140.0
168121,1.0,,slice,21.0
168121,1.0,,"cup, shredded",113.0
168122,1.0,,tsp dry,1.7
168123,1.0,,fl oz,30.0
168123,1.0,,cup (8 fl oz),240.0
168124,1.0,,slice,28.0
168124,1.0,,"cup, shredded",108.0
168124,1.0,,"cup, diced",132.0
168124,1.0,,cubic inch,15.0
168125,1.0,,tbsp,16.0
168126,1.0,,"roll (pan, dinner, or small roll) (2"" square, 2"" high)",28.0
168126,1.0,,"medium (2-1/2"" dia)",36.0
168127,1.0,,"cup, crushed",88.0
168127,10.0,,chips,18.0
168127,1.0,,"bag, single serving",28.0
168128,1.0,,cup,253.0
168129,1.0,,cup,58.0
168130,1.0,,bar,54.0
168131,1.0,,frankfurter,57.0
168131,1.0,,"cup, sliced",151.0
168132,1.0,,serving 1.75 fl oz pop,55.0
168133,1.0,,jar Heinz Strained-2 (4 oz),113.0
168133,1.0,,jar Gerber Second Food (4 oz),113.0
168133,1.0,,jar Beech-Nut Stage 2 (4 oz),113.0
168133,1.0,,jar NFS,113.0
168133,1.0,,tbsp,15.0
168134,1.0,,tbsp,15.0
168134,1.0,,jar NFS,113.0
168134,1.0,,jar Heinz Strained-2 (4 oz),113.0
168135,1.0,,jar NFS,113.0
168135,1.0,,jar Heinz Strained-2 (4.25 oz),120.0
168135,1.0,,jar Beech-Nut Stage 2 (4 oz),113.0
168135,1.0,,tbsp,15.0
168135,1.0,,jar Gerber Second Food (4 oz),113.0
168136,1.0,,cubic inch,10.2
168136,1.0,,cup,148.0
168137,1.0,,"cup, crushed",63.0
168137,10.0,,chips,16.0
168138,0.75,,cup (1 NLEA serving),30.0
168139,1.0,,oz,28.35
168140,1.0,,tbsp,15.0
168141,1.0,,slice (1 oz),28.0
168141,1.0,,cubic inch,15.0
168141,1.0,,"cup, diced",132.0
168141,1.0,,"cup, shredded",108.0
168142,1.0,,serving,0.1
168143,1.0,,serving,9.9
168143,1.0,,"package 1.4 oz box, 4 servings",40.0
168144,4.0,,fl oz,118.0
168145,1.0,,tbsp,19.0
168145,1.0,,cup,300.0
168146,1.0,,package 4 servings,32.0
168146,1.0,,serving,8.0
168148,1.0,,leg,45.0
168149,1.0,,"cup, cooked",136.0
168149,1.0,,"cubic inch, boneless",17.0
168149,1.0,,"piece (5-1/2"" x 1-1/2"" x 1/2"")",80.0
168150,3.0,,fruit,9.0
168150,1.0,,cup,135.0
168153,1.0,,"fruit (2"" dia)",69.0
168153,1.0,,NLEA serving,148.0
168153,1.0,,"cup, sliced",180.0
168154,1.0,,fruit without refuse,19.0
168155,1.0,,"fruit (2"" dia)",67.0
168155,1.0,,NLEA serving,67.0
168156,1.0,,cup,242.0
168156,1.0,,fl oz,30.8
168156,1.0,,lime yields,44.0
168157,1.0,,cup,246.0
168157,1.0,,fl oz,30.8
168158,0.25,,cup,40.0
168159,5.0,,prunes with liquid,86.0
168159,1.0,,cup,234.0
168160,1.0,,cup,132.0
168161,1.0,,cup,280.0
168162,1.0,,"cup, pitted",174.0
168162,1.0,,"prune, pitted",9.5
168163,1.0,,fruit without refuse,92.0
168164,1.0,,cup (not packed),145.0
168164,1.0,,"cup, packed",165.0
168165,1.0,,oz (60 raisins),28.35
168165,1.0,,miniature box (.5 oz),14.0
168165,1.0,,small box (1.5 oz),43.0
168165,50.0,,raisins,26.0
168165,1.0,,cup (not packed),145.0
168165,1.0,,"cup, packed",165.0
168166,1.0,,"cup, packed",165.0
168166,1.0,,cup (not packed),145.0
168167,1.0,,fruit,9.0
168167,1.0,,cup,214.0
168167,1.0,,"cup, drained",150.0
168168,1.0,,"cup, diced",137.0
168169,1.0,,cup,240.0
168170,1.0,,"cup, without refuse",57.0
168172,1.0,,cup,254.0
168173,1.0,,"cup, unthawed",149.0
168173,1.0,,"cup, thawed",221.0
168173,1.0,,berry,10.6
168173,1.0,,package (20 oz),567.0
168174,1.0,,"cup, thawed",255.0
168174,1.0,,package (10 oz),284.0
168175,1.0,,"fruit (2-7/8"" dia)",155.0
168175,1.0,,"cup, pulp",250.0
168176,1.0,,fruit without peel,42.0
168176,1.0,,"cup, pureed",243.0
168176,1.0,,"cup 1/2"" chunks",205.0
168177,1.0,,"fruit 3-3/8"" high x 3"" diameter",275.0
168177,1.0,,"fruit 2-1/4"" high x 2-1/2"" dia",122.0
168178,1.0,,cup,214.0
168179,1.0,,cup,244.0
168180,1.0,,cup,319.0
168181,1.0,,cup,222.0
168181,1.0,,half,73.0
168181,1.0,,slice,12.7
168182,1.0,,cup,201.0
168182,1.0,,half,48.0
168183,1.0,,"cup, with pits, yields",183.0
168184,1.0,,cup,189.0
168185,1.0,,cup,220.0
168186,1.0,,fl oz,31.2
168186,1.0,,cup,250.0
168187,1.0,,fl oz,31.3
168187,1.0,,cup,250.0
168188,1.0,,can (6 fl oz),211.0
168189,1.0,,cup,251.0
168189,8.0,,fl oz,246.0
168190,1.0,,"cup, drained",178.0
168191,1.0,,"date, pitted",24.0
168192,1.0,,"cup, chopped or diced",243.0
168192,1.0,,fruit,602.0
168193,1.0,,fruit,1002.0
168193,1.0,,NLEA serving,112.0
168193,1.0,,"slice (4-2/3"" dia x 3/4"" thick)",175.0
168193,1.0,,"cup, chunks",165.0
168194,1.0,,"slice (4-2/3"" dia x 3/4"" thick)",166.0
168194,1.0,,"cup, chunks",165.0
168194,1.0,,fruit,905.0
168194,1.0,,NLEA serving,112.0
168195,1.0,,fruit,74.0
168196,1.0,,cup,251.0
168197,8.0,,fl oz,250.0
168198,8.0,,fl oz,250.0
168199,1.0,,cup,118.0
168199,10.0,,"slices (1/4"" thick)",53.0
168200,1.0,,cup,169.0
168201,1.0,,large,260.0
168201,1.0,,small,158.0
168201,1.0,,"cup, sliced",109.0
168201,1.0,,medium,212.0
168202,1.0,,large,215.0
168202,1.0,,medium,169.0
168202,1.0,,"cup, sliced",109.0
168202,1.0,,small,129.0
168203,1.0,,small,144.0
168203,1.0,,"cup, sliced",109.0
168203,1.0,,medium,167.0
168203,1.0,,large,206.0
168204,1.0,,large,200.0
168204,1.0,,medium,172.0
168204,1.0,,"cup, sliced",109.0
168204,1.0,,small,157.0
168205,1.0,,fl oz,31.3
168205,1.0,,cup,250.0
168206,8.0,,fl oz,240.0
168207,1.0,,cup,253.0
168207,1.0,,fl oz,31.6
168208,1.0,,cup,227.0
168209,1.0,,"cup, unthawed",140.0
168210,11.3,,fl oz,335.0
168211,1.0,,fruit,81.0
168212,6.75,,fl oz,200.0
168212,8.0,,fl oz,240.0
168213,1.0,,cup,233.0
168214,1.0,,cup,228.0
168215,1.0,,plantain,267.0
168216,1.0,,cup,137.0
168218,3.0,,oz,85.0
168219,1.0,,oz,28.35
168219,1.0,,lb,453.6
168220,1.0,,lb,453.6
168220,4.0,,oz,113.0
168221,1.0,,oz,28.35
168221,3.0,,oz,85.0
168222,4.0,,oz,113.0
168222,1.0,,lb,453.6
168223,1.0,,"cup, diced",135.0
168223,3.0,,oz,85.0
168224,4.0,,oz,113.0
168224,1.0,,lb,453.6
168225,1.0,,"cup, diced",135.0
168225,3.0,,oz,85.0
168226,4.0,,oz,113.0
168226,1.0,,roast,3868.0
168226,1.0,,lb,453.6
168227,3.0,,oz,85.0
168227,1.0,,roast,2900.0
168228,4.0,,oz,113.0
168228,1.0,,lb,453.6
168228,1.0,,roast,3868.0
168229,3.0,,oz,85.0
168229,1.0,,roast,2900.0
168230,1.0,,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)",106.0
168230,4.0,,oz,113.0
168231,3.0,,oz,85.0
168231,1.0,,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)",80.0
168232,1.0,,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)",79.0
168232,3.0,,oz,85.0
168233,3.0,,oz,85.0
168233,1.0,,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)",81.0
168234,1.0,,chop,263.0
168234,4.0,,oz,113.0
168235,3.0,,oz,85.0
168235,1.0,,chop,206.0
168236,1.0,,chop,219.0
168236,3.0,,oz,85.0
168237,1.0,,roast,830.0
168237,3.0,,oz,85.0
168238,1.0,,"chop without refuse (Yield from 1 raw chop, with refuse, weighing 259g)",199.0
168238,4.0,,oz,113.0
168239,1.0,,chop,187.0
168239,3.0,,oz,85.0
168240,1.0,,"chop without refuse (Yield from 1 cooked chop, with refuse, weighing 209g)",146.0
168240,3.0,,oz,85.0
168241,3.0,,oz,85.0
168241,1.0,,roast,900.0
168242,1.0,,"chop without refuse (Yield from 1 raw chop, with refuse, weighing 201g)",133.0
168242,1.0,,lb,453.6
168242,4.0,,oz,113.0
168243,3.0,,oz,85.0
168243,1.0,,chop,187.0
168244,1.0,,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 151 g)",67.0
168244,3.0,,oz,85.0
168245,3.0,,oz,85.0
168245,1.0,,roast,783.0
168246,1.0,,lb,453.6
168246,4.0,,oz,113.0
168246,1.0,,"roast without refuse (Yield from 1 raw roast, with refuse, weighing 1817g)",1327.0
168247,3.0,,oz,85.0
168247,1.0,,chop,195.0
168248,1.0,,roast without refuse,985.0
168248,3.0,,"oz (Yield from 1 cooked roast, with refuse, weighing 1515g)",85.0
168249,1.0,,roast,505.0
168249,4.0,,oz,113.0
168249,1.0,,lb,453.6
168250,1.0,,roast,402.0
168250,3.0,,oz,85.0
168250,1.0,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",333.0
168251,4.0,,oz,113.0
168251,1.0,,chop,185.0
168251,1.0,,lb,453.6
168252,1.0,,chop,135.0
168253,1.0,,chop,145.0
168254,3.0,,oz,85.0
168255,4.0,,oz,113.0
168255,1.0,,roast,2745.0
168256,3.0,,oz,85.0
168256,1.0,,roast,2252.0
168257,1.0,,"cup, diced",135.0
168257,3.0,,oz,85.0
168258,1.0,,roast,2745.0
168258,4.0,,oz,113.0
168259,1.0,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",262.0
168259,3.0,,oz,85.0
168260,1.0,,"steak without refuse (Yield from 1 raw steak, with refuse, weighing 379g)",258.0
168260,4.0,,oz,113.0
168261,3.0,,oz,85.0
168261,1.0,,steak,249.0
168262,3.0,,oz,85.0
168262,1.0,,"steak, excluding refuse (yield from 1 raw steak, with refuse, weighing 300 g)",147.0
168263,1.0,,chop,170.0
168263,4.0,,oz,113.0
168264,1.0,,oz,28.35
168264,4.0,,oz,113.0
168265,3.0,,oz,85.0
168266,4.0,,oz,113.0
168267,1.0,,heart,226.0
168267,1.0,,oz,28.35
168268,1.0,,heart,129.0
168268,1.0,,cup,145.0
168269,4.0,,oz,113.0
168269,1.0,,oz,28.35
168270,1.0,,kidney,233.0
168270,4.0,,oz,113.0
168271,3.0,,oz,85.0
168272,1.0,,lb,453.6
168272,1.0,,oz,28.35
168273,1.0,,oz,28.35
168273,4.0,,oz,113.0
168274,3.0,,oz,85.0
168275,4.0,,oz,113.0
168275,1.0,,oz,28.35
168276,1.0,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",231.0
168276,3.0,,oz,85.0
168277,1.0,,package,442.0
168277,1.0,,slice raw,28.0
168277,4.0,,oz,113.0
168278,3.0,,oz,85.0
168278,1.0,,package (12 oz),340.0
168278,3.0,,slices,68.0
168279,1.0,,cup,140.0
168279,3.0,,oz,85.0
168280,3.0,,oz,85.0
168280,1.0,,cup,140.0
168281,3.0,,oz,85.0
168281,1.0,,cup,140.0
168282,4.0,,oz,113.0
168282,1.0,,oz,28.35
168283,1.0,,oz,28.35
168283,4.0,,oz,113.0
168284,1.0,,cup,140.0
168284,3.0,,oz,85.0
168285,1.0,,chop,137.0
168285,3.0,,oz,85.0
168286,4.0,,oz,113.0
168286,1.0,,chop,170.0
168287,8.0,,oz,227.0
168287,4.0,,oz,113.0
168288,4.0,,oz,113.0
168288,1.0,,oz,28.35
168289,3.0,,oz,85.0
168289,1.0,,"piece, cooked (yield from 1 lb unheated product)",376.0
168290,3.0,,oz,85.0
168291,4.0,,oz,113.0
168291,1.0,,oz,28.35
168292,1.0,,chop,172.0
168292,3.0,,oz,85.0
168293,3.0,,oz,85.0
168293,1.0,,chop,169.0
168294,3.0,,oz,85.0
168294,1.0,,chop,142.0
168295,1.0,,"slice (6-1/4"" x 4"" x 1/16"") (1 oz)",28.0
168295,1.0,,cup,140.0
168295,3.0,,oz,85.0
168296,1.0,,cup,140.0
168296,3.0,,oz,85.0
168297,1.0,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",247.0
168297,3.0,,oz,85.0
168298,3.0,,oz,85.0
168298,1.0,,chop,137.0
168299,4.0,,oz,113.0
168300,3.0,,oz,85.0
168301,3.0,,oz,85.0
168301,1.0,,"piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",317.0
168302,4.0,,oz,113.0
168302,1.0,,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 113 g)",88.0
168303,1.0,,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 113 g)",72.0
168303,3.0,,oz,85.0
168304,1.0,,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 113 g)",71.0
168304,3.0,,oz,85.0
168305,4.0,,oz,113.0
168305,1.0,,rib,197.0
168306,1.0,,"rib without refuse (yield from 1 cooked rib, with refuse, weighing 141g)",80.0
168306,3.0,,oz,85.0
168307,1.0,,rack,138.0
168308,1.0,,chop,210.0
168308,4.0,,oz,113.0
168309,3.0,,oz,85.0
168309,1.0,,chop,161.0
168310,3.0,,oz,85.0
168310,1.0,,chop,159.0
168311,1.0,,roast,638.0
168311,3.0,,oz,85.0
168312,1.0,,"roast (Yield from 1 raw roast, with refuse, weighing 504g)",505.0
168312,4.0,,oz,113.0
168313,1.0,,"chop, excluding refuse (yield from 1 raw chop, with refuse, weighing 113 g)",73.0
168313,3.0,,oz,85.0
168314,4.0,,oz,113.0
168314,1.0,,roast,2195.0
168315,1.0,,roast,2195.0
168315,4.0,,oz,113.0
168316,1.0,,oz,28.35
168316,1.0,,lb,453.6
168317,4.0,,oz,112.0
168318,1.0,,oz,28.0
168318,4.0,,oz,112.0
168318,1.0,,serving,112.0
168319,4.0,,oz,112.0
168319,1.0,,serving,112.0
168319,1.0,,oz,28.35
168320,4.0,,oz,112.0
168320,1.0,,serving,112.0
168320,1.0,,oz,28.0
168321,1.0,,slice cooked,9.1
168322,3.0,,oz,85.0
168322,1.0,,slice,11.5
168323,3.0,,oz,85.0
168324,3.0,,oz,85.0
168325,1.0,,slice,446.0
168325,3.0,,oz (3 oz),85.0
168326,1.0,,slice,138.0
168326,3.0,,oz (3 oz),85.0
168327,1.0,,serving (3 oz),85.0
168327,1.0,,roast,1995.0
168327,3.0,,oz,85.0
168328,3.0,,oz,85.0
168329,1.0,,slice,189.0
168329,3.0,,oz (3 oz),85.0
168330,3.0,,oz (3 oz),85.0
168330,1.0,,slice,445.0
168331,1.0,,serving (3 oz),85.0
168331,1.0,,roast,920.0
168331,1.0,,slice,145.0
168331,3.0,,oz,85.0
168332,3.0,,oz (3 oz),85.0
168332,1.0,,roast rump,2533.0
168333,3.0,,oz (3 oz),85.0
168333,1.0,,slice,277.0
168334,3.0,,oz (3 oz),85.0
168334,1.0,,roast,1497.0
168335,3.0,,oz,85.0
168335,1.0,,lb,453.6
168336,3.0,,oz,85.0
168337,3.0,,oz,85.0
168338,3.0,,oz,85.0
168339,1.0,,slice,430.0
168339,3.0,,oz,85.0
168340,3.0,,oz spiral slice,85.0
168340,1.0,,lb spiral slice,453.6
168341,3.0,,oz spiral slice,85.0
168341,1.0,,lb spiral slice,453.6
168342,3.0,,oz,85.0
168343,3.0,,oz shank,85.0
168343,1.0,,lb shank,453.6
168344,1.0,,lb rump,453.6
168344,3.0,,oz rump,85.0
168345,1.0,,lb whole,453.6
168345,3.0,,oz whole,85.0
168346,1.0,,lb,453.6
168346,3.0,,oz,85.0
168347,1.0,,lb,453.6
168347,3.0,,oz,85.0
168348,1.0,,lb,453.6
168348,3.0,,oz,85.0
168349,3.0,,oz (3 oz),85.0
168349,1.0,,roast,1867.0
168350,1.0,,roast rump,2533.0
168350,3.0,,oz (3 oz),85.0
168351,1.0,,roast shank,3204.0
168351,3.0,,oz (3 oz),85.0
168352,3.0,,oz (3 oz),85.0
168352,1.0,,slice,446.0
168353,3.0,,oz (3 oz),85.0
168353,1.0,,slice,277.0
168354,1.0,,slice,145.0
168354,1.0,,roast,920.0
168354,3.0,,oz (3 oz),85.0
168355,1.0,,roast,1497.0
168355,3.0,,oz (3 oz),85.0
168356,3.0,,oz (3 oz),85.0
168356,1.0,,roast rump,2874.0
168357,3.0,,oz (3 oz),85.0
168357,1.0,,roast shank,2800.0
168358,3.0,,oz,85.0
168358,1.0,,lb,453.6
168359,3.0,,oz (3 oz),85.0
168359,1.0,,slice,366.0
168360,3.0,,oz (3 oz),85.0
168360,1.0,,slice,425.0
168361,4.0,,oz,113.0
168362,3.0,,oz,85.0
168363,4.0,,oz,113.0
168364,1.0,,chop,107.0
168364,3.0,,oz,85.0
168365,1.0,,steak,393.0
168365,4.0,,oz,113.0
168366,1.0,,steak,264.0
168366,3.0,,oz,85.0
168367,3.0,,oz,85.0
168368,3.0,,oz,85.0
168368,1.0,,piece,194.0
168369,1.0,,piece,105.0
168370,3.0,,oz,85.0
168370,1.0,,piece,609.0
168371,1.0,,piece,765.0
168371,3.0,,oz,85.0
168372,4.0,,oz,113.0
168373,3.0,,oz grilled patties,85.0
168374,3.0,,oz grilled patties,85.0
168375,3.0,,oz grilled patties,85.0
168376,4.0,,oz,113.0
168376,1.0,,ribs,1071.0
168377,1.0,,ribs,878.0
168377,3.0,,oz,85.0
168378,3.0,,oz,85.0
168378,1.0,,rack,122.0
168379,1.0,,rack,138.0
168379,3.0,,oz,85.0
168380,1.0,,chop,131.0
168380,3.0,,oz,85.0
168381,4.0,,oz,113.0
168381,1.0,,chop,176.0
168382,1.0,,package,446.0
168382,1.0,,slice,26.0
168383,1.0,,slice,13.8
168384,1.0,,cup,33.0
168384,1.0,,tbsp,3.0
168385,1.0,,leaf,14.0
168385,1.0,,cup,28.0
168386,1.0,,"artichoke, medium",120.0
168386,0.5,,cup hearts,84.0
168387,1.0,,package (9 oz),255.0
168387,0.33,,package,84.0
168388,1.0,,"package (9 oz), yields",240.0
168388,1.0,,cup,168.0
168388,0.33,,package (9 oz) yields,80.0
168389,1.0,,cup,134.0
168389,1.0,,"spear, extra large (8-3/4"" to 10"" long)",24.0
168389,1.0,,"spear, large (7-1/4"" to 8-1/2"")",20.0
168389,1.0,,"spear tip (2"" long or less)",3.5
168389,1.0,,"spear, medium (5-1/4"" to 7"" long)",16.0
168389,1.0,,"spear, small (5"" long or less)",12.0
168390,4.0,,"spears (1/2"" base)",60.0
168390,0.5,,cup,90.0
168391,0.5,,cup,24.0
168391,1.0,,leaf,4.0
168392,1.0,,cup,58.0
168393,1.0,,"cup (1/2"" pieces)",93.0
168393,1.0,,balsam-pear,124.0
168394,0.5,,"cup (1/2"" pieces)",62.0
168394,1.0,,"cup (1/2"" pieces)",124.0
168396,1.0,,cup,156.0
168397,1.0,,"can drained, rinsed",266.0
168397,1.0,,"cup drained, rinsed",150.0
168398,1.0,,cup,136.0
168398,1.0,,package,284.0
168399,1.0,,cup,165.0
168399,1.0,,package (10 oz) yields,284.0
168400,1.0,,"ear, yields",125.0
168400,1.0,,cup kernels,165.0
168401,1.0,,"ear, yields",63.0
168401,1.0,,cup kernels,165.0
168402,1.0,,cup,165.0
168403,1.0,,package (10 oz),284.0
168403,1.0,,cup,160.0
168404,1.0,,cup,170.0
168405,1.0,,pod,12.0
168405,1.0,,cup,94.0
168406,1.0,,"cup, chopped",53.0
168407,1.0,,sprig,1.0
168407,1.0,,cup,50.0
168408,0.5,,cup,68.0
168408,1.0,,cup,135.0
168409,1.0,,"cucumber (8-1/4"")",301.0
168409,0.5,,cup slices,52.0
168410,1.0,,package,432.0
168410,1.0,,cup,118.0
168411,1.0,,cup,155.0
168412,0.5,,"cup, chopped",25.0
168412,1.0,,head,513.0
168413,1.0,,cup,150.0
168414,1.0,,gourd,178.0
168414,1.0,,"cup (1"" pieces)",95.0
168415,0.5,,"cup (1"" slices)",89.0
